id,title,word2vec
6803,六十年代娇宠记,"[-0.21002329905797745,-0.10353625534406426,-0.02412181959620544,-0.07093432355596094,-0.04218171888544243]"
6802,弃女重生：摄政王的毒医宠妃,"[-0.0223075157974381,0.05638158498797566,-0.08682818940607831,0.00673094030469656,-0.06682968109089416]"
6801,至尊保镖闯都市,"[0.0034123677346441484,0.0999279267878996,-0.011061386081079642,-0.025778259199837016,-0.02785584649278058]"
6800,纨绔王妃要爬墙,"[-0.0793879618173215,-0.010098164581429602,-0.011732214835903315,-0.05702110498087175,-0.09451891704281765]"
6799,半仙下山闯情关,"[-0.08831279345002829,-0.010962511074966659,-0.0361923904559922,-0.05124550322344636,-0.04497332436000636]"
6797,南风过境,"[-0.07047568623123592,0.09941959811840206,-0.00812265311833471,-0.007970423422337166,-0.014441976176672859]"
6795,溺爱成婚：帝少宠妻如狼,"[-0.06147336084513536,0.03745184494241412,-0.03058587249421479,-0.017184769292656756,-0.036268537762409805]"
6794,神勇铁男儿,"[-0.07500992781482638,0.06469580694101751,-0.06170643934980035,-0.03327931388746947,-0.02234769284259528]"
6792,巡狩万界,"[-0.06694816861470992,0.07014585181252297,-0.06301286804073519,0.03819094344296239,0.0023334083344900246]"
6791,薄荷荼靡梨花白,"[-0.08930866814811121,0.07137560863047838,-0.05355900873811069,0.007485487439077008,-0.004836509918624704]"
6790,试婚老公，用点力！,"[-0.1392772124430242,-0.014331887715444382,-0.004993523273798119,-0.036450416030776166,-0.06383483353743537]"
6789,妖孽儿子腹黑娘亲,"[-0.10377457159021022,0.018999688874111707,-0.043841904470217276,-0.03466514047591552,-0.046128515372843]"
6788,英雄联盟之全能天才,"[-0.12362752075156047,0.010631286891529689,0.000742394502299863,-0.012174988292925362,-0.05920240192397221]"
6787,娇鸾,"[-0.06987526703385576,0.0990710755689971,-0.03684830875887025,0.043609384176952225,-0.0206851995730352]"
6786,冥君幽情,"[-0.13825066431215213,-0.028750033207958745,0.010032886819493386,0.0061070492130614095,-0.03261397151096213]"
6782,变身绝色女神,"[-0.06695506215581427,0.07773871997209346,-0.07984936562285799,0.02395286905052869,-0.08650866523385048]"
6780,繁华错,"[-0.08209353326819838,0.11173584887292237,-0.08265336216427387,-0.017398115014657378,-0.03447264495771379]"
6779,出嫁必从夫,"[-0.03994323418622738,0.017990632544847597,-0.01713672817047489,-0.031322762057626324,-0.036094809499397675]"
6778,出嫁誓从夫,"[-0.15710114452684687,-0.07801343489784834,0.019531982466253605,-0.06418906426230489,-0.05396887681143748]"
6777,穿越兽世：兽人老公宠上天,"[-0.06687462150252291,0.11386393574399074,-0.14683013996441982,0.051915402964888405,-0.0526729911050227]"
6776,重生之渣男再见,"[-0.039017836543473794,0.009491315319579332,-0.02599754800742611,-0.03685213768101753,-0.09773312556616803]"
6775,隐婚挚爱：前夫请克制,"[-0.08093053466908522,0.0235009610204901,-0.031300357077270746,-0.01074180121985123,-0.028778684226739588]"
6774,前夫 ，高攀不起,"[-0.03129928408823204,-0.022318736373288732,-0.032128344489841386,-0.007308409826056856,-0.14278754200083466]"
6773,都市之纨绔天才,"[-0.22150027751922607,0.29696488093921086,-0.1863209714906083,0.11464044348233275,0.05004992398122946]"
6772,我的美妻不太乖,"[-0.10690103652369644,0.14783440874372092,-0.08174043549742135,0.05651516177588039,-0.04435615109590192]"
6771,鬼王嗜宠：逆天小毒妃,"[-0.039953376155071815,0.06862477307803319,-0.10883422836100255,0.02691426492280892,-0.09525240906972256]"
6770,重生异能商女：帝少，别乱撩,"[-0.04255497901056729,0.04108054234358646,-0.043426995028686875,-0.030057023234857136,-0.0898748010821531]"
6767,权少抢妻：婚不由己,"[-0.08298062721622132,0.06970641137810335,-0.03362053801261243,-0.015229363837057634,0.002419774731000264]"
6766,我的如意狼君,"[-0.05204101520755529,0.04056972130260701,-0.05284367596636279,-0.0022028601622279685,-0.06777888174534222]"
6764,魔修求生指南,"[-0.07160052151552268,0.08310099445848858,-0.04039571221385683,0.04969673675701155,0.00966099656320044]"
6762,九转金身决,"[-0.0753133120290984,0.04854564621162257,-0.0732599679919842,-0.0016182019868497982,-0.04607385388379426]"
6760,系统的超级宗门,"[-0.07207909707212821,0.12286565184913344,-0.2125110813882202,-0.007532966369763017,-0.04449225046701031]"
6755,九转混沌诀,"[-0.031101327706610078,0.06920950891899652,-0.05622647799840518,-0.0034252005470675768,-0.030195420591867174]"
6754,容离夏侯衔,"[-0.03181994644193245,0.0033959767930874865,-0.026565778973911488,-0.056974089464971,-0.0727232756957944]"
6753,首席老公，强势爱！,"[-0.08991573290789828,-0.039466592534582186,-0.026058542939341244,-0.06888726172516779,-0.09076770011640345]"
6751,民国女配娇宠记[穿书],"[-0.028534845310895802,0.06468177139898067,-0.06496156497038345,-0.0337833298036634,-0.05147958211878787]"
6750,正牌美女总裁,"[-0.07049020432356384,0.09022501559839809,-0.15097196552256542,-0.04009675302903258,-0.029982469397627057]"
6748,总裁爹地霸爱妻,"[-0.07354377527255565,0.025096217999234796,-0.054847501784097405,-0.0429058877308853,-0.0842076099384576]"
6747,祖宗归来,"[-0.04517309000772057,0.08003982076082718,-0.08411276583192927,0.002713037259650953,-0.054730568871353615]"
6746,贵女娇宠记,"[-0.09982778127088623,0.010007978048782016,-0.013745012768912454,-0.01160317450371939,-0.013614310222396323]"
6745,名门掠婚：顾少，你够了,"[-0.017199719928612467,-0.0034026645871563233,0.0060292409907560796,-0.10137762206431944,-0.11382994565792615]"
6744,邪魅冷王倾城妃,"[-0.11088106726917127,0.03490725614958339,-0.023595066336889025,0.010867400146606894,-0.02280823513218719]"
6743,10508,"[-0.12094622477889061,-0.06655525046123846,-0.029792165270427596,-0.03231377625598799,-0.030861329765537304]"
6741,征战诸天世界,"[-0.051344813532469905,0.10579784463077564,-0.05158824887921047,0.020018947838038644,-0.01854434486149865]"
6740,妃戴凤冠美如画,"[-0.1151672907198142,-0.0267283709790239,-0.016274860883928148,-0.0473585417555449,-0.026178797446558936]"
6739,兵王传奇,"[-0.17781067590694874,0.016493427869863807,-0.0785763959089915,-0.0473897514360336,-0.024007317687695224]"
6738,宋氏验尸格目录,"[-0.09148774043257747,-0.012109913563887987,-0.02634553135269218,-0.03769144586597879,-0.0688783315690382]"
6736,弃妇的小日子,"[-0.0364624501638849,0.022150230962901155,-0.006631496785418458,-0.010892515169115553,-0.05355268394128538]"
6734,水墨田居小日子,"[-0.10237715903741236,-0.06989178695501043,-0.008000170716490502,-0.04964190065108526,-0.0575353088370787]"
6733,头号鲜妻令：总裁老公你在上,"[-0.11405187765978134,0.10723627582550622,-0.04970037604037386,-0.0024133353189636883,-0.026287392928050116]"
6729,林羽江颜,"[-0.12223344974751983,0.08571403637705814,-0.2400221271396038,-0.08711253240748884,-0.057376110571480926]"
6722,隐婚100分：重生甜妻狠撩人！,"[-0.05632650220853298,0.05961333972206989,-0.0962766739864682,-0.04022119605783806,-0.035674438183737354]"
6721,绝品透视,"[-0.05717715993523598,0.044247660418757453,-0.05844095257746701,-0.018369734973440736,-0.05045014035511906]"
6720,无双强能,"[-0.0637198917767299,0.10802384307940623,-0.0828699775572334,0.0322935136500746,-0.03996109862678817]"
6717,炮灰修真指南,"[-0.05997437080773322,0.0836654595028528,-0.11465721668513572,0.01005405941269482,-0.05784425754403776]"
6707,萌妻哪里逃,"[-0.06596732929709458,-0.007195943598485281,0.056908947648480535,-0.07338720966964178,-0.08319429372767767]"
6705,异界纨绔公子,"[-0.19232663651928306,0.33821604936383665,-0.11511379480361938,0.14684818463865668,0.04024897562339902]"
6704,火影之恶魔法则,"[-0.05137100071879104,0.06876150299794972,-0.08088445221073925,0.016204636495967862,-0.09040478119859473]"
6702,沈微慕南深,"[-0.05151899192216141,0.02414196101924429,-0.05021489239842087,-0.013228095924276134,-0.042642416269972006]"
6700,丫头拽翻天：驯服恶魔冷校草,"[-0.04840568688632629,0.019948121953348164,-0.038273095444310457,-0.01909964348669746,-0.06985087221255526]"
6699,顾南城慕晚安,"[-0.036524447805986,0.04816754530002545,-0.022289832968524863,-0.015358204111251255,-0.07715505718967164]"
6698,校园风流邪神,"[-0.035640231273525086,0.020923620683606713,-0.05985500734920303,-0.011928371819279467,-0.053577790246345104]"
6697,不许经年错白首,"[-0.18959124052586654,-0.014937387963679308,0.027595988072183292,-0.007214261956202487,-0.00455338853256156]"
6696,摄政王的毒妃,"[-0.05507499690597448,0.06833803166563694,-0.042352821964484,0.08143588523111808,-0.01262760746668881]"
6694,花瓶学霸重生日常,"[-0.08251509315305157,0.02496688203245867,-0.039768638194072996,-0.02302643927396275,-0.030118121497798713]"
6691,傅少的秘宠娇妻,"[-0.06588224211290869,-0.024992025343723776,-0.012292414137552823,-0.058332214124440666,-0.0651449694470953]"
6686,破庙有神仙,"[-0.04238987520511728,0.07214839307125658,-0.04928917710203678,0.024390833225334065,-0.016353910171892496]"
6685,神瞳护卫,"[-0.10404614011446635,0.02477012520345549,-0.03298458699913075,-0.054548431343088545,-0.0037973931912953654]"
6684,我的美女总裁老婆,"[-0.2120465748012066,0.1742386025790539,-0.11548490035865042,0.03846516563660569,-0.01916040086911784]"
6681,慕容瑾玥陆长兮,"[-0.05640944844450463,0.07309255813333121,-0.04254866001958196,0.08995819852518086,-0.0010953203224661676]"
6680,冥婚妻子,"[-0.1489230354471753,-0.07059691953860844,0.016334708128124476,0.007310784716779987,-0.04561243557060758]"
6679,盛世惊凰:天才召唤师,"[-0.07657571550225839,0.05940722104401864,-0.10695508179593492,0.047415166945112025,-0.12485780073753135]"
6678,裘先生的蜜宠娇妻,"[-0.07798114608829984,0.047321381739889964,-0.05198981248749754,0.005304604667262771,-0.053248168231967166]"
6677,末世未来,"[-0.1421836856752634,-0.0626438761372929,-0.0018973942522121513,-0.04106490579231278,-0.06884118720241214]"
6674,锦衣当国,"[-0.06838212526139721,0.05575223499909043,-0.024863989910740843,0.013142553004025318,-0.037182759904467004]"
6673,第一宠婚：顾先生，别上瘾,"[-0.050969374614483864,-0.023563720037114537,0.008585616860104953,-0.03459588178012469,-0.06753970578644578]"
6672,重生之盛世暖婚,"[0.02666141171996459,0.10118966429812334,0.04582912310886569,-0.10557008432451545,-0.1172943685612664]"
6668,冥夫缠上身,"[-0.11695840901158976,-0.03216799258988238,-0.027378150149050987,-0.018824721305546434,-0.04774536007563725]"
6666,阴阳鬼术,"[-0.04624960874207318,0.07494585338645265,-0.0019818078144453466,0.03279228354222141,-0.022383022616850212]"
6665,万域神劫,"[-0.07247586178485878,0.12904394418001175,-0.07317651349764605,0.06855017865578143,-0.018965145599885058]"
6664,封念珩简暖,"[-0.0784971464388803,0.06979034114720337,-0.10630476193539068,-0.041720058595505996,-0.07608427079942297]"
6663,不科学唯物主义秘密档案,"[-0.09532066102070126,-0.0506326299186589,-0.015895402278854616,-0.0387254220153813,-0.05374166240734565]"
6662,隐身之无限暧昧,"[-0.06630076581369275,0.10589449516619029,-0.08520514805517766,0.043015251108242766,-0.017312901499478714]"
6661,冷王爆宠：倾城凰妃小萌宝,"[-0.02702389659234948,0.0477345805587386,-0.06565828433906687,-0.026801040729702408,-0.07240752306933612]"
6660,夫君个个太妖孽,"[-0.11228432490433743,-0.026575310514434368,-0.006840416386006148,-0.06597581526856064,-0.0523777451347308]"
6659,刁妃妖娆：撩个王爷偷个崽,"[-0.09102952354425174,-0.02528529472751976,-0.02602534148798779,-0.037427441551360886,-0.025997914090281526]"
6658,冷王爆宠：傲娇王妃哪里逃,"[-0.10868156127585672,0.027211984838675245,-0.056912264335371644,-0.04157294234207739,-0.06597358431885547]"
6656,冷王爆宠：逆袭王妃惹人爱,"[-0.13540095683290726,-0.0021803855132828984,-0.055597610487085246,-0.05390594922937453,-0.05704517228635571]"
6655,重生军营：爷，快上套,"[-0.060863655060529716,0.04649403553456068,-0.04655783373241624,-0.018943687913318477,-0.045700472525010506]"
6653,剑傲重生,"[-0.01995548272971064,0.07436381223766754,-0.08827391930002099,-0.00955957712624998,-0.04160263068624772]"
6652,重生七十年代：老公，求嫁！,"[-0.05941747004928236,0.06846766057000918,-0.11121535086580975,-0.023717738763926636,-0.06292549457655033]"
6651,史前养夫记,"[-0.0584318116972489,0.012848058715462685,-0.027005370307181562,-0.010322569270751305,-0.07683135873438524]"
6650,傲剑天下,"[-0.041603570942380375,0.07286442825922144,-0.040514994408267564,0.011683119838741027,-0.0070924052599606645]"
6649,步步生莲,"[-0.0429183823398004,0.008978309814507764,0.008932126651828489,-0.002630236536691276,-0.025244879967843494]"
6648,异能高手在校园,"[-0.08561695560261055,0.09766214534088417,-0.09319073904340189,-0.002983662506772412,-0.04913924360233876]"
6647,爱你是最好的时光,"[-0.1004686951637268,-0.03685578969219383,0.012590463468717094,-0.04759606722531454,-0.05758995032113678]"
6646,爷的女人谁敢动,"[-0.06504027132177725,0.035182788726940216,-0.028180531109683216,-0.04917302419614446,-0.07455551868978155]"
6643,女配重生修仙记,"[-0.13483823139330972,-0.0931765179863097,-0.036109782356800416,-0.09299065003376769,-0.09343140544685519]"
6641,宠妃无度：暴君的药引,"[-0.07285555746535995,-0.007733859139482809,-0.02663797508524377,-0.04441194933444214,-0.06509347954069418]"
6640,霸道大叔宠甜妻,"[-0.042608366924006554,0.01021154565436734,-0.06020441708960018,-0.03509319334496128,-0.09897052408274958]"
6639,遇见王沥川,"[-0.04716903669209018,0.057392672676517556,-0.04874059243868672,-0.020584573006065487,-0.03009806080041705]"
6636,绝色丹药师：邪性鬼帝宠上瘾,"[-0.02692544784635132,0.04519821203457256,-0.05935751653525458,0.0018858149144148756,-0.03354266636766667]"
6635,灵狐妖妃：邪性鬼帝宠上瘾,"[-0.06300477642022695,0.016750978719210254,-0.02820926419226453,-0.033559272696988454,-0.04590931530239888]"
6634,毒妃戏邪王：驭兽大小姐,"[-0.03300420941058092,0.07098509017349698,-0.02560262180859132,-0.032534111734116224,-0.08975359135897967]"
6633,妖娆丹药师：魔王大人万万岁,"[-0.023722539931027724,0.04640638740754432,-0.08477737233889374,-0.010271367338083853,-0.06352668063376438]"
6632,剑神纵横异界,"[-0.046168794102836835,0.05968946757791347,-0.056369263191469184,-0.0027995965725114177,-0.07387651492256758]"
6631,闪婚试爱，家有天价影后,"[-0.10343341689335228,-0.06195381321349597,-0.027985210289213674,-0.06932071432000005,-0.07459980798660812]"
6629,沥川往事,"[-0.04698702219330395,0.057919886133944,-0.04294567341993873,-0.009186060397187248,-0.01829127999643485]"
6628,韩君羽秦宁,"[-0.048477429085700165,0.017766524038020648,-0.06597498834036804,-0.030304237710440468,-0.09741858431491358]"
6625,被陆首席认定了,"[-0.08615320115624105,-0.022209095179705936,-0.06802958859057695,-0.061270152437774575,-0.09486079303657308]"
6623,宝贝坑爹：娶我妈咪请排队,"[-0.1019859423776936,-0.017452083604379755,-0.026833008955706096,-0.03818082745324393,-0.07265627016237036]"
6622,稀里糊涂修了个仙,"[-0.06425774417298495,0.0035239528849354534,-0.046158163476216256,-0.006747042279324082,-0.11081511431877486]"
6620,全能强卫,"[-0.11481508586364679,-0.01726953654538076,-0.1426248153170141,-0.07499361561181453,-0.023502808953754794]"
6619,苏念陆经年,"[-0.10142827264710584,0.03201324199185227,-0.08486762129221902,-0.03629195032584848,-0.08137359670504477]"
6616,女神的功夫高手,"[-0.10433190496405587,0.0026281137640277543,-0.06773505024708962,-0.015224003480398096,-0.05479769330122508]"
6613,绝色王妃要逆天,"[-0.051700470270588994,0.02957081286391864,-0.07623018931397901,-0.0377677752368895,-0.09051213630785544]"
6609,侯门弃女：妖孽丞相赖上门,"[-0.03368038338958286,0.06655069082044066,-0.06644775351257219,0.018557496671564876,-0.05879687351407483]"
6607,宅魔王,"[-0.048868926070078256,0.05528574728212038,-0.048813257117344196,0.007118374848370116,-0.05528947373115739]"
6606,名门盛婚,"[-0.29821851636682234,0.49171228893101215,-0.11163360519068581,0.20873417133199315,0.10161308930920702]"
6605,重生娱乐圈之名门盛婚,"[-0.04857276885367527,0.0579026208536045,-0.08121756907565067,-0.02805314962815091,-0.04942917865323457]"
6604,军婚撩人,"[-0.23957555880770087,0.40483054881915453,-0.1495782934129238,0.13794601894915104,0.1100743525195867]"
6602,戒不掉的喜欢,"[-0.08283411366803767,-0.031187218189619382,0.013360849888014949,-0.04992191828664784,-0.05068766000362015]"
6601,婚宠天成：南四爷的小萌妻,"[-0.06035925284959376,0.07493227286613546,-0.05988744516798761,0.04035247943829745,-0.03610382362967357]"
6600,我爱你我有罪,"[-0.07038590310747334,0.00886710724708709,-0.04977392288856208,-0.01595533366807186,-0.061068756759844044]"
6599,我意花丛,"[-0.07333215599340435,0.07389583547391292,-0.0798769750552693,0.0012126084368087743,-0.009088114247118171]"
