title,link,author,wordNum,read,rec
温故而知心[娱乐圈],https://www.biquker.com/xiaoshuo/6970.html,苏鎏,158000字,1,这次来真的 老公，这次来真的 风流名将 名门盛婚 半晴半雨听风说你 不落相思意 前妻，别来无恙 第二十八年春 三生三世艳莲杀
惊世第一杀手妃：邪王狂妻,https://www.biquker.com/xiaoshuo/6969.html,金绾绾,1254000字,2,穿越之绝色兽妃：凤逆天下 凤逆天下：穿越之绝色兽妃 倾尽天下之乱世繁华 天域苍穹 非我倾城 夺君天下 双面妖女惑天下 凤临天下：王妃13岁 凝霜寒雪楚江南
追妻擒心术,https://www.biquker.com/xiaoshuo/6968.html,洛心辰,1730000字,210,名门盛婚 风流名将 第二十八年春 三生三世艳莲杀 这次来真的 不落相思意 前妻，别来无恙 我五行缺你 一树梨花惹相思
重生西游之万界妖尊,https://www.biquker.com/xiaoshuo/6966.html,会魔法的小猪,1636000字,2,重生之风云录 重生之女神养成计划 重生嫡女：风华倾天下 嫡女重生：凤霸天下 重生专宠：摄政王的毒妃 重生复仇：腹黑嫡女 重生校园：帝王娇妻暖暖爱 重生之师父不作死 重生之神级狂兵
洪荒之逆天妖帝,https://www.biquker.com/xiaoshuo/6962.html,神仙爱凡尘,986000字,1,重生之风云录 洪荒之红云大道 重生嫡女：风华倾天下 重生之女神养成计划 重生千金太难追 成了霸总的心尖宠 重生校园：帝王娇妻暖暖爱 重生之七零的悠闲人生 重生千金复仇
万古界圣,https://www.biquker.com/xiaoshuo/6961.html,离殇断肠,2678000字,1,九转混沌诀 御灵新世界 炼气炼了五千年 极品炼丹师 噬魂天狼 修真老师生活录 万古神龙变 武动乾坤 无尽丹田
邪王嗜宠：惊世弃妃太嚣张,https://www.biquker.com/xiaoshuo/6956.html,非璟,2066000字,1,金牌神医：腹黑宠妃 妖孽邪王，废材小姐太凶猛 邪王追妻：废柴小兽妃 废材大小姐：邪王请靠边 盛世狂妃：废材逆天四小姐 农门厨娘：相公在下，我在上 第一符师：狂傲大小姐 绝色龙妃很嚣张 傻女逆天：废材大小姐
无爱承欢,https://www.biquker.com/xiaoshuo/6955.html,小竹子君,176000字,1,总裁的珠光宝妻 名门盛婚 风流名将 爱你是最好的时光 与你百日风华 不落相思意 前妻，别来无恙 三生三世艳莲杀 第二十八年春
真武神帝,https://www.biquker.com/xiaoshuo/6954.html,夜梦寒,2578000字,2,龙血圣帝 武极神王 太古神墓 天地霸气诀 万界神帝 大剑神 武神劫 诸天投影 剑定玄黄
次元钓客,https://www.biquker.com/xiaoshuo/6953.html,皿目,2162000字,2,征战诸天世界 重生之火影世界 快穿之我是大boss 撕天纪 快穿之渣男攻略 快穿表妹不是炮灰 异界邪君 巫师世界 快穿：报告宿主，您已被攻略！
九玄天帝,https://www.biquker.com/xiaoshuo/6952.html,沿语晴空,2466000字,1,剑灵 重生之风云录 不落相思意 天逆穹苍 问鼎巅峰 无双强能 异界纨绔公子 吞天武神 苍莽天帝
我的主神妹妹,https://www.biquker.com/xiaoshuo/6949.html,云锁潇湘,2066000字,2,炮灰女配的无限逆袭 主神老公何弃撩 主神快穿：黑化男神宠宠宠 快穿之主神归来 快穿：报告宿主，您已被攻略！ 八零神医小媳妇 仙源农场 国民校草求抱抱 快穿：拯救暗黑男主
你好，旧时光,https://www.biquker.com/xiaoshuo/6947.html,八月长安,230000字,2,重生学霸日常 婚然心动：前妻再爱我一次 重生学霸之路 懵懂青春2 超级淘宝商城 一起混过的日子 银河补习班 王爷你好贱 青春往事
出嫁该从夫,https://www.biquker.com/xiaoshuo/6946.html,古灵,58000字,1,出嫁愿从夫 出嫁誓从夫 冲喜王妃：相公不好惹 爆宠萌妃：这个王妃有点彪 这次来真的 田园小福妻 爷的女人谁敢动 蜜宠101次：宝贝，要听话！ 月满京华
出嫁愿从夫,https://www.biquker.com/xiaoshuo/6945.html,古灵,58000字,1,出嫁该从夫 出嫁誓从夫 王爷你好贱 爆宠萌妃：这个王妃有点彪 神医萌妃，王爷约不约 权天下：通灵王妃 月前间心玉生花 重生医妃狠绝色 醒来觉得甚是爱你
腹黑VS呆萌：竹马诱青梅,https://www.biquker.com/xiaoshuo/6944.html,素人洋,4386000字,2,呆萌小青梅：妖孽竹马太腹黑 竹马成双对 前夫，请按剧本来 我可能不会爱你 穿书之我家竹马是反派 夜夜缠欢：老公，不要了！ 千山记 风流名将 名门盛婚
无敌天尊,https://www.biquker.com/xiaoshuo/6943.html,三大世界,2098000字,1,神剑天骄 征战诸天世界 巫师世界 玄帝归来 重生之风云录 重生之火影世界 吞天武神 异界纨绔公子 绝世飞刀
特工女帝：吾凰万万岁,https://www.biquker.com/xiaoshuo/6942.html,天天天情,1370000字,1,邪王的绝世毒妃 一品村姑+番外 萌宠兽世：兽夫，么么哒！ 玉堂金阙 穿越者吹水群 农门贵女 穿越农女发家记 穿越乱世医女 修炼狂潮
穿成男主糟糠妻+番外,https://www.biquker.com/xiaoshuo/6941.html,小豹砸,280000字,8,穿成男主师尊了 一品村姑+番外 穿成渣攻后我成了万人迷[快穿] 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 农门贵女 穿越农女发家记 宇宙之主+番外 邪王追妻：废柴小兽妃
伪宋杀手日志,https://www.biquker.com/xiaoshuo/6940.html,袖唐,852000字,1,知否？知否？应是绿肥红瘦 庶女·明兰传 天才嫡女，废材四小姐 逆天召唤师：废柴大小姐 凤动九天：废材杀手妃 超级抗战系统 夺君天下 千山记 浴火毒女
帝宠之惊世凰妃,https://www.biquker.com/xiaoshuo/6939.html,朵朵柠檬,1124000字,1,纨绔世子妃 惊世第一杀手妃：邪王狂妻 与你百日风华 超神至尊兵王 无限冒险指南 不许经年错白首 逆凰医妃惊天下 风流名将 夺君天下
特工王妃太嚣张,https://www.biquker.com/xiaoshuo/6937.html,莫言,486000字,1,我家王妃是逗比 穿越：下堂王妃难再娶 毒妃嚣张：腹黑邪王心尖宠 暴君，你又被逼婚了 凤还朝，妖孽王爷请让道 重生之特工嫡女 特工女帝：吾凰万万岁 邪王的绝世毒妃 邪王追妻：废柴小兽妃
她美貌撩人,https://www.biquker.com/xiaoshuo/6936.html,十尾兔,34000字,3,军婚撩人 权少抢妻：婚不由己 萌妻养成方程式 醒来觉得甚是爱你 名门盛婚 风流名将 不落相思意 第二十八年春 顾凉夕霍阑
天价闪婚：顾少花式宠妻,https://www.biquker.com/xiaoshuo/6935.html,樱桃巧克力派,1166000字,1,天降鬼夫太磨人 顾少的强势宠爱 苏念陆经年 总裁秘恋小娇娘 骗婚总裁：独宠小娇妻 霸道总裁深度宠 闪婚萌妻慢慢宠 转身说爱你 闪婚蜜爱：霸道总裁蜜宠妻
野蛮医妃,https://www.biquker.com/xiaoshuo/6934.html,蚂蚁上树,2062000字,1,神医萌妃，王爷约不约 冷王爆宠：逆袭王妃惹人爱 妃常逃跑：王爷不许抓我 王爷你好贱 农家绝世俏医妃 爆宠萌妃：这个王妃有点彪 邪王绝宠：医品特工妃 不良王妃：让爷贱笑了 穿越：王爷，你快滚！
修仙归来在校园,https://www.biquker.com/xiaoshuo/6933.html,黑米饭,716000字,1,都市之仙尊归来 都市最强修仙高手 校花的修仙高手 无双隐龙在都市 弃少归来张恒 生肖特战护花郎 莽荒纪 最强修仙高手 杀神仙尊
段如兰钟明巍,https://www.biquker.com/xiaoshuo/6932.html,一味相思,1346000字,1,不落相思意 名门盛婚 风流名将 这次来真的 第二十八年春 三生三世艳莲杀 前妻，别来无恙 一代诡妃 妃戴凤冠美如画
情书六十页,https://www.biquker.com/xiaoshuo/6931.html,不止是颗菜,160000字,1,人生交换游戏 傲娇男神太难追 三生三世凤求凰 龙血剑神 第一序列 荒野直播之独闯天涯 国民男神是女生：恶魔，住隔壁 全能强卫 林羽江颜
弃妇当嫁，神秘夫君田园妻,https://www.biquker.com/xiaoshuo/6930.html,树下的叶子,3328000字,1,农门贵女 穿越之锦绣医途 爆宠小萌妃 穿越之锦绣田园 一品村姑+番外 萌宠兽世：兽夫，么么哒！ 田园小蛮妃 悍妻种田记 穿越者吹水群
万道神尊,https://www.biquker.com/xiaoshuo/6928.html,无为秀才,2062000字,1,诸天投影 医绝妙手 无尽魔焰 神剑天骄 我有一座炼妖塔 撕天纪 武道神尊 武神劫 重生之风云录
军阀盛宠：少帅，娇妻不可欺,https://www.biquker.com/xiaoshuo/6924.html,九叶荼蘼,636000字,2,少帅，你有喜了！ 神医宠妃：王爷，卖个萌 与你百日风华 宠妻无度：首席少帝请矜持 总裁爹地霸爱妻 钻石总裁：夜深请勿扰 不得不爱：总裁请温柔 月前间心玉生花 都市绝品少帅
劫天命,https://www.biquker.com/xiaoshuo/6922.html,桃木生,694000字,1,征战诸天世界 重生之火影世界 最后一位镇魂师 英雄命运 我的鬼神大人 头号尖锋 时光冉冉负流年 尊耀名望 出嫁誓从夫
萌娘三国演义,https://www.biquker.com/xiaoshuo/6919.html,三十二变,1640000字,1,三国之蜀汉中兴 霸蜀 天命为凰 重生之风云录 皇上，臣妾做不到 异界纨绔公子 神墓 无敌天尊 帝国总裁的丑妻
鹤唳华亭：惊心动魄的宫廷权谋,https://www.biquker.com/xiaoshuo/6918.html,雪满梁园,230000字,1,亿万总裁的隐婚妻 风流名将 浅情人不知 半欢半爱+番外 我的美女房东 凰权 夺君天下 千山记 名门盛婚
情深赋流年,https://www.biquker.com/xiaoshuo/6914.html,桃慕慕,2152000字,1,苏念陆经年 总裁秘恋小娇娘 骗婚总裁：独宠小娇妻 夜夜缠欢：老公，不要了！ 靳少强宠小逃妻 萌宝1+1：傲娇总裁晚上撩 我曾爱你多一点 名门盛婚 风流名将
我的绝品娇妻,https://www.biquker.com/xiaoshuo/6913.html,尘皇,862000字,1,不落相思意 重生专宠：摄政王的毒妃 重生寻宝 重生校园：帝王娇妻暖暖爱 夜夜缠欢：老公，不要了！ 一宠成瘾：娇妻无处逃 我的美妻不太乖 重生绝世男神：爷太倾城 蜜宠之诱拐小娇妻
清穿之娇宠舒妃,https://www.biquker.com/xiaoshuo/6910.html,萌律儿,2180000字,2,四爷的心尖宠妃 锦绣清宫：四爷的心尖宠妃 食色生香：天降彪悍小厨娘 婚宠天成：南四爷的小萌妻 穿越农女发家记 穿越者吹水群 一品村姑+番外 农门贵女 萌宠兽世：兽夫，么么哒！
皇家女法医,https://www.biquker.com/xiaoshuo/6909.html,乔妹,200000字,1,王爷你好贱 妃常纨绔：拐个王爷来生娃 段如兰钟明巍 神医萌妃，王爷约不约 名门盛婚 风流名将 妖孽王爷请绕道 权天下：通灵王妃 六宫凤华
重生豪门：霍少暖妻狠撩人,https://www.biquker.com/xiaoshuo/6908.html,金多多,776000字,2,重生校园：帝王娇妻暖暖爱 重生复仇：腹黑嫡女 前夫，请按剧本来 重生之女神养成计划 重生九零年之虐渣攻略 重生专宠：摄政王的毒妃 重生之豪门辣妻 校园重生：最强女特工 隐婚100分：重生甜妻狠撩人！
夫人，大帅又在作死了,https://www.biquker.com/xiaoshuo/6907.html,明药,466000字,141,予婚结同心 我原来是个神经病 时间都知道 娇妻在上：霸道总裁超给力 爱你怎么说 名门盛婚 风流名将 尸宠不衰：第一僵尸夫人 三生三世艳莲杀
极品透视狂兵,https://www.biquker.com/xiaoshuo/6906.html,蜗牛快跑,1152000字,2,无敌神眼近卫 都市透视龙眼 透视龙魂在都市 通天异瞳 狂武医仙 天诺狂兵 绝美女厂长 特等兵王 逆天奇医
腹黑上司住隔壁,https://www.biquker.com/xiaoshuo/6905.html,沐沐,500000字,1,撩火总裁潜规则 腹黑老公坏坏爱 月前间心玉生花 与你百日风华 画爱为牢：总裁请走开 我原来是个神经病 黑色豪门:对抗花心上司+番外 前夫，请按剧本来 偏执总裁宠上瘾
天下无双：王妃太嚣张,https://www.biquker.com/xiaoshuo/6902.html,处雨潇湘,1066000字,20,逆天狂妃：邪王宠妻无度 一生所幸遇见你 时光忘记我爱你 超神至尊兵王 邪王盛宠：神医庶女 我家王爷很傲娇 名门盛婚 风流名将 妃常嚣张：小小皇后要翻天
毒医萌宝：娘亲，父皇又来逼婚了,https://www.biquker.com/xiaoshuo/6900.html,凤九卿,832000字,1,穿成男主师尊了 能不能轻点虐我[穿书] 不小心把男主掰弯了［穿书］ 男主养成记 权天下：通灵王妃 暴君，你又被逼婚了 快穿系统：反派BOSS，放肆撩 白月光佛系日常 妃常纨绔：拐个王爷来生娃
江山策：妖孽成双,https://www.biquker.com/xiaoshuo/6897.html,公子无奇,958000字,1,论以貌取人的下场 凤吟霜君墨尘 呆萌小青梅：妖孽竹马太腹黑 名门盛婚 风流名将 七月向北 不及皇叔貌美 前妻，别来无恙 三生三世艳莲杀
再生缘：我的温柔暴君+番外,https://www.biquker.com/xiaoshuo/6896.html,墨舞碧歌,1106000字,1,楼兰诅咒：暴君，只准宠我 唯愿桃花开 残王傻妃：代嫁神医七小姐 密室困游鱼 喜羊羊与灰太狼之六界传说 攻妻不备+番外 我当道士那些年 诱妻入怀：前夫，请温柔 龙凤双宝心尖宠
妈咪快逃，父皇杀来了,https://www.biquker.com/xiaoshuo/6895.html,路严,446000字,1,婚从天降：陆少的天价妻 萌宝上线：总裁宠妻来袭 甜心萌宝请签收 宝贝坑爹：娶我妈咪请排队 富婆妈咪的天才儿子们 一胎三宝：总裁老公，甜蜜宠 萌妻甜甜圈：亿万暖婚第7天 名门掠婚：顾少，你够了 余生漫漫皆为你
进击的大内密探,https://www.biquker.com/xiaoshuo/6894.html,剑舞秀,1202000字,1,我总能找到更好的下任 快穿：报告宿主，您已被攻略！ 我在地狱中诞生 征战诸天世界 重生之火影世界 亿万逐爱 妖精的尾巴之狱血魔神 霸道人生 恐怖女王[快穿]
军帝隐婚：重生全能天后,https://www.biquker.com/xiaoshuo/6892.html,水千澈,62000字,1,傅少的秘宠娇妻 蜜爱暖宠小甜妻 爱你是我难言的痛 夜夜缠情：霸道帝少惹不起 重生之全球巨星 我可能不会爱你 史前养夫记 我的世界只有你 名门婚宠：晚安，郝太太
韶光不负转流年,https://www.biquker.com/xiaoshuo/6890.html,小雨濛濛,4246000字,1,唯你挚爱钟情 等风热吻你 林若菡秦子昂 宁负余生不负爱 我的猫系女友 契约新娘复仇记 名门盛婚 风流名将 闪婚总裁契约妻
双面总裁宠妻如宝,https://www.biquker.com/xiaoshuo/6889.html,楚雁飞,1042000字,1,执手共余生 时间都知道 校草驾到：丫头，乖一点 把直男掰弯的方法 请向我告白[重生] 楚洛寒龙枭 暖婚撩人，顾少宠妻上瘾 爱你是最好的时光 嫡女毒心
霸道总裁深度宠,https://www.biquker.com/xiaoshuo/6888.html,安小晚,1974000字,1,转身说爱你 顾少的强势宠爱 闪婚蜜爱：慕少的心尖萌妻 钻石总裁：夜深请勿扰 画爱为牢：总裁请走开 天降鬼夫太磨人 闪婚蜜爱：霸道总裁蜜宠妻 偏执总裁宠上瘾 神秘帝少甜宠妻
空间农女：猎户相公来种田,https://www.biquker.com/xiaoshuo/6887.html,姒腓腓,1690000字,1,凰妃倾天下 爆笑宠妃：爷我等你休妻 双世宠妃原著：爷我等你休妻 总有刁妃坑本王 农门娇宠：养个包子来种田 爆宠萌妃：这个王妃有点彪 娇医有毒：王爷别乱来 重生空间之八零幸福生活 暴君，你又被逼婚了
佳妻清婳,https://www.biquker.com/xiaoshuo/6885.html,七色假面,1660000字,5,魔帝狂妃：废物大小姐 病娇王爷凶悍妃 鬼帝宠妻，废材大小姐 穿越之锦绣医途 纨绔娘子出名门 我的鬼丈夫 绝色妖娆：摄政王的心尖宠妃 蜜汁炖鱿鱼 神医盛宠：一品纨绔小萌妻
木叶的上下五十年,https://www.biquker.com/xiaoshuo/6882.html,倾鸦,1410000字,1,最强狂暴妖孽系统 快穿72变：男神，宠上瘾 快穿：报告宿主，您已被攻略！ 我在地狱中诞生 最强修真弃少 我总能找到更好的下任 霸道人生 恐怖女王[快穿] 快穿女配：反派BOSS有毒
萌妻重生：席少，别乱撩,https://www.biquker.com/xiaoshuo/6879.html,绝世宝贝,1030000字,1,重生千金复仇 重生九零年代：萌媳宠上天 天才相师：重生亿万小富婆 重生之学霸千金 重生异能商女：帝少，别乱撩 重回年少当女神 倾城娇女：将军，太生猛 不及皇叔貌美 蜜宠101次：宝贝，要听话！
厂花护驾日常,https://www.biquker.com/xiaoshuo/6876.html,七杯酒,234000字,1,第二十八年春 养狐为祸 萌妻养成方程式 兔子必须死 蜜宠之诱拐小娇妻 第一符师：轻狂太子妃 炮灰修真指南 重生为凤：癫狂王爷哪里逃 风流名将
